ACC_ID	STY_count	#P-sites	Perc_Psites	#proj_NSAF	NSAF_sum	NSAF_max	NSAF_avg	length	arbitary_abundance	NSAF_log	#P-sites_log	Perc_Psites_log	NSAF_log_norm	PRIDE	UP_PRIDE
P43005	82	3	3.658536585365853	7	0.013704695184271502	0.013665797053889688	0.0019578135977530715	524	low	-6.235926939736061	1.0986122886681098	1.2970632273919478	0.6329153753286562	2	1
O00341	83	1	1.2048192771084338	3	7.05220906862878e-06	6.84860774858119e-06	2.350736356209593e-06	560	low	-12.96078193582198	0.0	0.18632957819149354	0.21802878145259058	1	0
Q96JC9	58	12	20.689655172413797	20	0.00536353269606323	0.0009083943057408426	0.0002681766348031615	268	medium	-8.223864709468183	2.4849066497880004	3.0296338252296726	0.5102705405178262	11	1
Q96CJ1	65	4	6.153846153846153	8	0.00010554810645949634	4.982579645044657e-05	1.3193513307437043e-05	260	low	-11.235785265259668	1.3862943611198906	1.8170772772123447	0.32445159555247804	2	2
Q9HAF1	33	2	6.0606060606060606	9	0.00045224750936277057	0.00021048533219145132	5.0249723262530067e-05	191	low	-9.898505518253586	0.6931471805599453	1.8018098050815565	0.40695440633690727	1	1
Q56P03	52	10	19.230769230769234	15	0.002892850905364121	0.0006398461705547008	0.00019285672702427475	285	medium	-8.553562991759865	2.302585092994046	2.9565115604007097	0.489929968501567	8	2
Q6P2I7	48	1	2.083333333333333	3	2.9527071385981487e-05	2.752928485450259e-05	9.842357128660496e-06	272	low	-11.528815329990998	0.0	0.7339691750802003	0.30637325103346247	1	0
Q99848	34	7	20.588235294117645	17	0.0031304896609994715	0.0004117984546590283	0.00018414645064702775	306	medium	-8.599779189508054	1.9459101490553132	3.0247198104272432	0.4870786831018359	5	2
O95905	102	5	4.901960784313727	7	0.0002138614432851294	7.541993717565027e-05	3.0551634755018485e-05	644	low	-10.396092362975752	1.6094379124341003	1.589635285137921	0.37625603272372543	5	0
P42892	132	7	5.303030303030303	14	0.0004405548228982545	9.728118537132638e-05	3.1468201635589604e-05	770	low	-10.36653299387863	1.9459101490553132	1.6682784124570338	0.3780796833405741	6	1
P0DPD6	131	1	0.7633587786259541	6	1.0088816501252525e-05	3.6440136611012154e-06	1.681469416875421e-06	811	low	-13.295842493933025	0.0	-0.27002713721306026	0.19735738648900936	1	0
O95672	97	2	2.061855670103093	6	0.00013619705925639594	9.954895854925931e-05	2.269950987606599e-05	775	low	-10.693167225072745	0.6931471805599453	0.7236063880446539	0.3579281464372017	2	0
Q13011	51	3	5.882352941176469	25	0.007778800698761331	0.001791287384368654	0.00031115202795045324	328	low	-8.075228929372816	1.0986122886681098	1.771956841931875	0.5194405512567597	2	1
P40939	104	7	6.730769230769232	27	0.00671603114161691	0.0013045252544557349	0.0002487418941339596	763	low	-8.299094768852662	1.9459101490553132	1.906689435902032	0.5056292593135047	4	3
P55084	76	3	3.947368421052632	26	0.006662345882011904	0.0010981973419881283	0.00025624407238507323	474	low	-8.26938015993502	1.0986122886681098	1.37304913436987	0.5074624873740912	3	0
Q9NTX5	45	4	8.888888888888891	14	0.0010982179588639586	0.0002743521556852269	7.844413991885418e-05	307	low	-9.453123779869053	1.3862943611198906	2.1848020573376625	0.4344320118050563	4	0
P30084	32	1	3.125	24	0.008543142549051017	0.001064144039664496	0.0003559642728771257	290	low	-7.940680189235079	0.0	1.1394342831883648	0.527741469051798	1	0
Q08426	102	7	6.862745098039216	9	0.0006081297227821806	0.0003192834523260583	6.756996919802006e-05	723	low	-9.602346916253188	1.9459101490553132	1.9261075217591337	0.4252257644111792	5	2
O75521	64	5	7.8125	16	0.0016305951525849877	0.0002638905236328983	0.00010191219703656173	394	low	-9.191398928759629	1.6094379124341003	2.05572501506252	0.4505789966950963	3	2
O94769	103	3	2.9126213592233015	11	8.858959636052237e-05	5.3561984838517186e-05	8.053599669138397e-06	699	low	-11.729391402613647	1.0986122886681098	1.0690534864265655	0.29399880970619463	3	0
Q5VYK3	301	6	1.9933554817275747	21	0.0007268586825272366	0.00010502614736359991	3.4612318215582695e-05	1845	low	-10.271300921468484	1.791759469228055	0.6898193904672706	0.3839549788187667	5	1
Q19T08	53	1	1.8867924528301887	5	4.290370386388824e-05	2.0310937461557333e-05	8.580740772777648e-06	205	low	-11.66599031103767	0.0	0.6348782724359695	0.2979103086079987	1	0
Q9H8V3	159	28	17.610062893081764	18	0.0008519081656442069	0.00016637542706218422	4.732823142467816e-05	914	medium	-9.958403581643113	3.332204510175204	2.868470493943064	0.4032590250217834	17	11
Q9UNE0	83	4	4.819277108433735	4	0.0001594365774511676	0.0001484018217839272	3.98591443627919e-05	448	low	-10.130158709471441	1.3862943611198906	1.5726239393113841	0.3926626775902152	4	0
Q96F86	75	13	17.333333333333336	22	0.002440981380395041	0.0003723347159905928	0.0001109536991088655	508	medium	-9.106397568818188	2.5649493574615367	2.852631429913318	0.4558231134413256	9	4
Q6P2E9	249	20	8.032128514056225	26	0.0024730624293607703	0.000482542731438183	9.511778574464501e-05	1401	low	-9.260394584399322	2.995732273553991	2.083449563077375	0.44632234393793513	5	15
A0A1B0GTR0	26	4	15.384615384615385	4	1.7749552069574608e-05	1.1705380701929712e-05	4.437388017393652e-06	161	medium	-12.325444638998084	1.3862943611198906	2.7333680090865	0.25722560089258045	4	0
Q9BZQ6	145	1	0.6896551724137931	8	8.313118795822899e-05	2.303547196006492e-05	1.0391398494778624e-05	932	low	-11.474532161835976	0.0	-0.37156355643248296	0.30972222417173045	1	0
O60869	17	2	11.764705882352938	20	0.005612069312376196	0.0010425735523739996	0.0002806034656188098	148	medium	-8.17856803962803	0.6931471805599453	2.46510402249182	0.5130650960992994	1	1
P14138	40	1	2.5	1	2.535465947886525e-07	2.535465947886525e-07	2.535465947886525e-07	238	low	-15.187718224933006	0.0	0.9162907318741551	0.08063905151699603	1	0
P24530	67	1	1.4925373134328357	3	4.918171346607622e-06	3.7187010399535864e-06	1.6393904488692074e-06	442	low	-13.321186062736151	0.0	0.40047756659712525	0.1957938275805254	1	0
Q3B7T1	228	6	2.631578947368421	8	0.00010938498545423846	2.7616702615386077e-05	1.3673123181779807e-05	1238	low	-11.200078463551911	1.791759469228055	0.9675840262617055	0.32665450897549786	6	0
Q15075	181	13	7.18232044198895	21	0.001152788965574159	0.00015281606406962307	5.489471264638852e-05	1411	low	-9.810093522895732	2.5649493574615367	1.9716225121838022	0.4124089405436903	11	2
Q7L9B9	91	8	8.791208791208794	14	0.0007089049388722178	0.00026079135512328323	5.063606706230127e-05	569	low	-9.890846447790908	2.0794415416798357	2.1737522211510774	0.40742692889068227	3	5
P68104	64	16	25.0	24	0.060238054323743906	0.013291977736449388	0.002509918930155996	462	medium	-5.987504825102691	2.772588722239781	3.2188758248682006	0.6482416544891312	15	1
Q05639	67	9	13.432835820895527	28	0.04524524646063226	0.012385722810321971	0.001615901659308295	463	medium	-6.427862175123368	2.1972245773362196	2.597702143933345	0.6210740261693078	9	0
Q5VTE0	63	22	34.920634920634924	34	0.35798064815798625	0.2354262669417539	0.010528842592881948	462	high	-4.5536368740832645	3.091042453358316	3.553077912954875	0.7367034266184559	22	0
P24534	33	15	45.45454545454545	30	0.04624035746502207	0.010551967518722696	0.001541345248834069	225	high	-6.4750997056651105	2.70805020110221	3.816712825623821	0.6181597301493956	9	6
P29692	32	20	62.5	31	0.06764974895371091	0.019573998051257382	0.0021822499662487393	281	high	-6.127398839815082	2.995732273553991	4.135166556742356	0.6396109626301315	10	10
P26641	65	7	10.769230769230768	29	0.019240887483817987	0.0017654563587111204	0.0006634788787523444	437	medium	-7.3180135377773015	1.9459101490553132	2.3766930651477676	0.5661565793097727	7	0
P13639	106	19	17.924528301886788	31	0.03682980577118258	0.003597965741492771	0.001188058250683309	858	medium	-6.735435026682032	2.9444389791664403	2.8861700710424643	0.6020984716292925	12	7
O00418	110	23	20.909090909090907	19	0.0027011422300625763	0.0007174504803294597	0.0001421653805296093	725	medium	-8.858519526426617	3.1354942159291497	3.040184036124825	0.47111582633466864	9	14
Q6NXP0	89	2	2.247191011235955	4	8.756051995954018e-06	7.368764724107097e-06	2.1890129989885045e-06	572	low	-13.032059801118427	0.6931471805599453	0.8096809968158969	0.21363132890248926	2	0
Q8IY85	166	5	3.0120481927710845	9	1.4943033779948616e-05	3.904508363482565e-06	1.6603370866609575e-06	973	low	-13.308489911956988	1.6094379124341003	1.1026203100656486	0.19657711030634922	5	0
O75071	86	4	4.651162790697675	9	0.00015065212868752614	0.00010589042093529884	1.6739125409725126e-05	495	low	-10.997761739803924	1.3862943611198906	1.5371172508544744	0.3391363389106894	4	0
Q8N7B9	74	1	1.351351351351351	6	4.7333525729493436e-05	2.479894091494492e-05	7.888920954915573e-06	438	low	-11.75005119355983	0.0	0.30110509278392145	0.29272421414973393	1	0
A4FU69	233	5	2.145922746781116	10	4.393794588613663e-05	2.231857669892e-05	4.393794588613663e-06	1503	low	-12.335317333248053	1.6094379124341003	0.7635696448564913	0.2566165099170674	4	1
Q5THR3	244	3	1.2295081967213115	8	1.0553708109763417e-05	5.587078743916849e-06	1.3192135137204271e-06	1501	low	-13.53847482187809	1.0986122886681098	0.2066142493629992	0.18238830534689718	3	0
A8K855	110	6	5.454545454545454	6	5.002129335416977e-05	1.4886276126307296e-05	8.336882225694962e-06	629	low	-11.694821245336437	1.791759469228055	1.69644928942373	0.2961315984147764	4	2
A8MWE9	24	1	4.166666666666666	1	1.3004816227010126e-05	1.3004816227010126e-05	1.3004816227010126e-05	144	low	-11.250190790112358	0.0	1.4271163556401456	0.3235628538409307	1	0
Q9HA90	66	2	3.0303030303030303	4	3.4419228565579044e-05	2.9540986037814172e-05	8.604807141394761e-06	598	low	-11.663189540940689	0.6931471805599453	1.1086626245216111	0.2980831007301252	2	0
P0DPD8	139	1	0.7194244604316548	6	3.066876297261494e-05	1.477058860964471e-05	5.1114604954358235e-06	883	low	-12.184025383345025	0.0	-0.3293037471426003	0.2659503917349905	1	0
Q96RP9	104	4	3.8461538461538463	20	0.0015284039762216363	0.00015602819887439252	7.642019881108182e-05	751	low	-9.47926351439065	1.3862943611198906	1.3470736479666094	0.43281933384741966	3	1
Q8N7U6	115	3	2.608695652173913	4	2.7267582159905153e-06	1.4138062945668566e-06	6.816895539976288e-07	833	low	-14.19869148215462	1.0986122886681098	0.958850346292951	0.14165656591730524	3	0
Q5JVL4	96	1	1.0416666666666663	3	5.889499978721664e-06	3.773858179707511e-06	1.963166659573888e-06	640	low	-13.140951745828609	0.0	0.04082199452025478	0.20691329437718825	1	0
Q5JST6	121	5	4.132231404958678	6	5.207626371005827e-05	4.164867319159603e-05	8.679377285009711e-06	749	low	-11.654560773223878	1.6094379124341003	1.4188175528254507	0.29861544827508474	5	0
Q96C19	24	9	37.5	29	0.013829621195560362	0.003223162213618815	0.00047688348950208144	240	high	-7.648238353720539	2.1972245773362196	3.624340932976365	0.5457835230610085	6	3
Q7Z2Z2	150	4	2.666666666666667	19	0.0006900582861846647	0.00020064244482836065	3.6318857167613934e-05	1120	low	-10.223173470375631	1.3862943611198906	0.9808292530117263	0.3869241780457348	4	0
Q8WVE0	32	1	3.125	10	0.00011386646528044888	3.4088328254984774e-05	1.1386646528044887e-05	214	low	-11.383069246327903	0.0	1.1394342831883648	0.31536498338411567	1	0
Q5JPI9	52	3	5.769230769230768	14	0.0005116044522647561	0.00013243634837126176	3.654317516176829e-05	291	low	-10.217016115284183	1.0986122886681098	1.7525387560747736	0.38730405301443865	2	1
P20827	30	1	3.333333333333333	5	5.661389809795242e-05	2.0016576049070992e-05	1.1322779619590485e-05	205	low	-11.388693965897778	0.0	1.203972804325936	0.3150179690997614	1	0
P52797	40	1	2.5	2	2.1143120885178367e-05	2.0241059546238008e-05	1.0571560442589183e-05	238	low	-11.457343139594244	0.0	0.9162907318741551	0.3107826923742542	1	0
P52803	37	1	2.702702702702702	6	5.157857642157666e-05	1.6343896920195842e-05	8.596429403596111e-06	228	low	-11.664163626546587	0.0	0.9942522733438668	0.29802300500175477	1	0
P98172	61	15	24.590163934426233	12	0.0012219667607844121	0.000760177057932441	0.00010183056339870102	346	medium	-9.1922002690581	2.70805020110221	3.2023465229169905	0.4505295584027968	13	2
P52799	67	11	16.417910447761194	9	0.001202669028784859	0.0008830386197469427	0.00013362989208720656	333	medium	-8.920436578720784	2.3978952727983707	2.798372839395496	0.46729588450036524	10	1
Q15768	43	4	9.30232558139535	6	0.00011030102505601503	6.284604757521562e-05	1.8383504176002505e-05	340	low	-10.904056807630498	1.3862943611198906	2.2302644314144198	0.3449174182293435	3	1
Q14156	117	8	6.837606837606838	11	0.0001611896839744367	4.939502203003295e-05	1.46536076340397e-05	821	low	-11.1308239979337	2.0794415416798357	1.9224377928701712	0.3309271288859302	7	1
Q9Y2G0	124	6	4.838709677419356	6	4.2858742956978114e-05	2.2800750399193188e-05	7.143123826163019e-06	817	low	-11.849360366625577	1.791759469228055	1.5766480896111097	0.28659738396858103	3	3
O43281	78	4	5.128205128205128	6	4.3045205904632834e-05	2.243789337003473e-05	7.174200984105473e-06	561	low	-11.84501916361998	1.3862943611198906	1.6347557204183902	0.28686521233504614	4	0
P43897	52	3	5.769230769230768	20	0.0023968892669912318	0.00032422564786071227	0.00011984446334956159	325	low	-9.02931579465025	1.0986122886681098	1.7525387560747736	0.4605786352708778	1	2
P49411	52	3	5.769230769230768	28	0.018566628661378988	0.0020457125316748798	0.0006630938807635353	452	low	-7.318593977857737	1.0986122886681098	1.7525387560747736	0.566120769346872	3	0
P01133	185	2	1.0810810810810811	6	8.832288744151813e-06	5.16899026023288e-06	1.472048124025302e-06	1207	low	-13.42885584524002	0.6931471805599453	0.07796154146971192	0.18915119374642683	2	0
Q63HQ2	173	1	0.5780346820809248	5	1.3314313974965268e-05	5.559192604751278e-06	2.6628627949930537e-06	1017	low	-12.836108775181167	0.0	-0.5481214085096877	0.22572043026823593	1	0
P00533	184	32	17.391304347826086	24	0.006067426919994423	0.001595680991643948	0.0002528094549997676	1210	medium	-8.2828744952843	3.4657359027997265	2.855970331178832	0.5066299610470636	15	17
P17813	130	1	0.7692307692307693	11	0.0001792327286866812	7.965920723856064e-05	1.629388442606193e-05	658	low	-11.024720709137561	0.0	-0.262364264467491	0.33747311866761315	1	0
Q9GZT9	52	7	13.461538461538463	13	0.0008644477508947368	0.0002637553265349342	6.649598083805667e-05	426	medium	-9.61836905065441	1.9459101490553132	2.5998366164619773	0.42423728677527234	5	2
Q96KS0	56	2	3.571428571428571	3	5.744895832445278e-06	2.811627916146858e-06	1.9149652774817593e-06	407	low	-13.16581106735936	0.6931471805599453	1.2729656758128873	0.20537961086401713	1	1
Q06889	70	1	1.4285714285714286	1	1.5255791894999068e-06	1.5255791894999068e-06	1.5255791894999068e-06	387	low	-13.393136423615912	0.0	0.3566749439387324	0.19135488574892723	1	0
Q05215	74	1	1.351351351351351	2	1.237556686868579e-06	9.302013919974449e-07	6.187783434342895e-07	589	low	-14.295518716542077	0.0	0.30110509278392145	0.13568285771202307	1	0
Q8N3D4	207	36	17.391304347826086	26	0.0013873668426359663	0.00034153092464796994	5.3360263178306395e-05	1523	medium	-9.838444224241888	3.58351893845611	2.855970331178832	0.4106598580843138	24	12
Q8NDI1	210	39	18.571428571428573	24	0.0013177296127267156	0.00013733497593521513	5.490540053027982e-05	1231	medium	-9.80989884397208	3.6635616461296463	2.921624301400269	0.41242095116333644	26	13
Q9H4M9	54	5	9.25925925925926	26	0.0038359983136933055	0.0010028267275359925	0.00014753839668051174	534	low	-8.82142209958281	1.6094379124341003	2.2256240518579173	0.473404533685794	4	1
Q9NZN4	59	10	16.94915254237288	22	0.007832240827312152	0.0031329847590165767	0.0003560109466960069	543	medium	-7.940549078438902	2.302585092994046	2.8302178350764176	0.5277495578673452	6	4
Q9NZN3	52	3	5.769230769230768	19	0.0011683807665494965	0.00018653079989662595	6.149372455523665e-05	535	low	-9.696575428110462	1.0986122886681098	1.7525387560747736	0.4194123831035928	2	1
Q9H223	72	5	6.9444444444444455	25	0.0020955267858998178	0.00038238568491814407	8.382107143599271e-05	541	low	-9.386826132967409	1.6094379124341003	1.9379419794061366	0.4385222122511671	3	2
Q9NZC4	52	3	5.769230769230768	4	2.5366184146529325e-05	1.3181565244160491e-05	6.341546036632331e-06	300	low	-11.96838796488437	1.0986122886681098	1.7525387560747736	0.27925403532424864	3	0
Q9H9B1	203	16	7.881773399014778	12	0.0003468975672609506	0.00017631314488446935	2.8908130605079216e-05	1298	low	-10.451387666597498	2.772588722239781	2.0645529291860854	0.3728446163897938	12	4
Q96KQ7	178	24	13.483146067415731	21	0.0007068969120616953	0.0001891359190578853	3.366175771722359e-05	1210	medium	-10.299148150801988	3.1780538303479458	2.601440466043952	0.38223695781552014	13	11
O14681	55	8	14.545454545454545	15	0.001667765441136062	0.0003525070186709569	0.00011118436274240413	340	medium	-9.104320808856215	2.0794415416798357	2.6772785424354564	0.4559512381172364	2	6
Q14232	47	1	2.127659574468085	15	0.0014423781705186088	0.00031093025968972996	9.615854470124058e-05	305	low	-9.249512221430411	0.0	0.7550225842780328	0.44699372592433073	1	0
P49770	52	2	3.8461538461538463	16	0.0011933823387586012	0.00037673018787275217	7.458639617241258e-05	351	low	-9.503552424321777	0.6931471805599453	1.3470736479666094	0.43132084159499895	2	0
Q9UI10	78	6	7.6923076923076925	17	0.0011626705230067943	0.00028644937948727074	6.839238370628202e-05	523	low	-9.590249088858927	1.791759469228055	2.0402208285265546	0.42597213387250243	4	2
Q13144	105	7	6.666666666666668	24	0.001733692216565828	0.00038385527211225385	7.223717569024284e-05	721	low	-9.535555745823547	1.9459101490553132	1.8971199848858815	0.42934641254659295	5	2
Q9NR50	63	4	6.349206349206349	15	0.0008935627972439229	0.0002090744947309552	5.9570853149594855e-05	452	low	-9.728344144626757	1.3862943611198906	1.8483298207164491	0.41745242789341636	3	1
Q8N6I1	16	1	6.25	3	2.3677972047538412e-05	1.7966692049530296e-05	7.89265734917947e-06	236	low	-11.74957768016824	0.0	1.8325814637483102	0.29275342732359505	1	0
Q96D98	18	1	5.5555555555555545	2	1.6261032745734623e-06	1.292732779747678e-06	8.130516372867311e-07	161	low	-14.022471214917736	0.0	1.7147984280919264	0.1525283879102544	1	0
Q8N140	50	5	10.0	6	3.0782513966135525e-05	1.1247408628765517e-05	5.130418994355921e-06	333	low	-12.180323226803798	1.6094379124341003	2.302585092994046	0.2661787944467634	5	0
P41567	11	4	36.36363636363637	18	0.0058364025099970065	0.0011150639718984275	0.0003242445838887226	113	high	-8.034012438411551	1.3862943611198906	3.5935692743096115	0.5219833822258133	3	1
Q8N9N8	21	4	19.047619047619047	12	0.0016199041043158838	0.00046757844167076345	0.00013499200869299032	165	medium	-8.910294976144668	1.3862943611198906	2.946942109384559	0.4679215656416982	1	3
O60739	12	3	25.0	13	0.0038676249400582162	0.0007225270192413555	0.00029750961077370895	113	medium	-8.120064028378678	1.0986122886681098	3.2188758248682006	0.5166744720589977	3	0
