ACC_ID	#total_dis_sites	length	fraction_disordered	binned
P0CB38	5	370	1.3513513513513513	(0, 10]
P0CB47	200	393	50.89058524173028	(50, 70]
P0CG00	222	497	44.668008048289735	(30, 50]
P0CG08	1	455	0.21978021978021978	(0, 10]
P0CG20	457	571	80.03502626970229	(70, 90]
P0CG23	322	659	48.861911987860395	(30, 50]
P0CG29	1	244	0.4098360655737705	(0, 10]
P0CG30	1	244	0.4098360655737705	(0, 10]
P0CG31	123	522	23.563218390804597	(10, 30]
P0CG33	501	693	72.2943722943723	(70, 90]
P0CG38	315	1075	29.30232558139535	(10, 30]
P0CG39	296	1038	28.516377649325626	(10, 30]
P0CG40	90	484	18.59504132231405	(10, 30]
P0CG41	375	777	48.26254826254826	(30, 50]
P0CG47	1	229	0.43668122270742354	(0, 10]
P0CG48	1	685	0.145985401459854	(0, 10]
P0CH99	11	300	3.6666666666666665	(0, 10]
P0CI00	6	300	2.0	(0, 10]
P0CJ78	407	1059	38.432483474976394	(30, 50]
P0CJ85	358	424	84.43396226415094	(70, 90]
P0CJ86	358	424	84.43396226415094	(70, 90]
P0CJ87	356	422	84.36018957345972	(70, 90]
P0CJ88	358	424	84.43396226415094	(70, 90]
P0CJ89	358	424	84.43396226415094	(70, 90]
P0CJ90	358	424	84.43396226415094	(70, 90]
P0CJ92	447	632	70.72784810126582	(70, 90]
P0CK96	54	405	13.333333333333334	(10, 30]
P0CK97	75	266	28.195488721804512	(10, 30]
P0CL80	117	117	100.0	(90, 100]
P0CL81	117	117	100.0	(90, 100]
P0CL82	117	117	100.0	(90, 100]
P0CW24	66	399	16.541353383458645	(10, 30]
P0CW27	221	439	50.34168564920274	(50, 70]
P0DI83	172	198	86.86868686868688	(70, 90]
P0DJ93	45	91	49.45054945054945	(30, 50]
P0DJD0	387	1748	22.1395881006865	(10, 30]
P0DJD1	387	1756	22.03872437357631	(10, 30]
P0DJD3	412	496	83.06451612903226	(70, 90]
P0DJD4	412	496	83.06451612903226	(70, 90]
P0DJD7	10	388	2.5773195876288657	(0, 10]
P0DJD8	10	388	2.5773195876288657	(0, 10]
P0DJD9	10	388	2.5773195876288657	(0, 10]
P0DJH9	37	198	18.68686868686869	(10, 30]
P0DJJ0	64	459	13.943355119825709	(10, 30]
P0DKV0	877	1188	73.82154882154882	(70, 90]
P0DKX0	16	622	2.572347266881029	(0, 10]
P0DMB2	54	117	46.15384615384615	(30, 50]
P0DME0	212	302	70.19867549668875	(70, 90]
P0DMM9	82	295	27.796610169491526	(10, 30]
P0DMN0	16	295	5.423728813559322	(0, 10]
P0DMP2	60	458	13.100436681222707	(10, 30]
P0DMR1	170	293	58.02047781569966	(50, 70]
P0DMR3	51	200	25.5	(10, 30]
P0DMU7	118	189	62.43386243386243	(50, 70]
P0DMU8	118	189	62.43386243386243	(50, 70]
P0DMU9	93	189	49.2063492063492	(30, 50]
P0DMV0	118	189	62.43386243386243	(50, 70]
P0DMV1	98	189	51.85185185185185	(50, 70]
P0DMV2	98	189	51.85185185185185	(50, 70]
P0DMV8	83	641	12.948517940717629	(10, 30]
P0DMV9	83	641	12.948517940717629	(10, 30]
P0DN26	1	164	0.6097560975609756	(0, 10]
P0DN37	1	164	0.6097560975609756	(0, 10]
P0DN76	58	240	24.166666666666668	(10, 30]
P0DN79	102	551	18.51179673321234	(10, 30]
P0DO97	110	292	37.67123287671233	(30, 50]
P0DP01	1	117	0.8547008547008548	(0, 10]
P0DP23	62	149	41.61073825503356	(30, 50]
P0DP24	67	149	44.966442953020135	(30, 50]
P0DP25	63	149	42.281879194630875	(30, 50]
P0DP72	133	767	17.340286831812254	(10, 30]
P0DP91	420	1061	39.58529688972667	(30, 50]
P0DPA3	91	235	38.72340425531915	(30, 50]
P0DPB3	409	487	83.9835728952772	(70, 90]
P0DPB5	121	122	99.18032786885246	(90, 100]
P0DPB6	46	133	34.58646616541353	(30, 50]
P0DPD6	81	811	9.98766954377312	(0, 10]
P0DPD8	42	883	4.756511891279728	(0, 10]
P0DPF2	2356	5207	45.24678317649318	(30, 50]
P0DPF3	547	1111	49.23492349234924	(30, 50]
P0DPF5	147	203	72.41379310344827	(70, 90]
P0DPF6	157	209	75.11961722488039	(70, 90]
P0DPH7	21	450	4.666666666666667	(0, 10]
P0DPH8	21	450	4.666666666666667	(0, 10]
P0DPI2	32	268	11.940298507462686	(10, 30]
P0DPI3	108	272	39.705882352941174	(30, 50]
P10070	1146	1586	72.25725094577552	(70, 90]
P10071	1151	1580	72.84810126582279	(70, 90]
P10073	157	491	31.975560081466398	(30, 50]
P10074	44	688	6.395348837209303	(0, 10]
P10075	175	376	46.54255319148936	(30, 50]
P10109	123	184	66.84782608695652	(50, 70]
P10114	13	183	7.103825136612022	(0, 10]
P10144	39	247	15.789473684210526	(10, 30]
P10145	27	99	27.27272727272727	(10, 30]
P10155	11	538	2.0446096654275094	(0, 10]
P10163	307	310	99.03225806451613	(90, 100]
P10242	337	640	52.65625000000001	(50, 70]
P10243	290	752	38.56382978723404	(30, 50]
P10244	359	700	51.28571428571429	(50, 70]
P10253	98	952	10.294117647058822	(10, 30]
P10265	7	156	4.487179487179487	(0, 10]
P10275	533	920	57.934782608695656	(50, 70]
P10276	148	462	32.03463203463203	(30, 50]
P10301	52	218	23.853211009174313	(10, 30]
P10398	154	606	25.412541254125415	(10, 30]
P10412	187	219	85.38812785388129	(70, 90]
P10415	71	239	29.707112970711297	(10, 30]
P10451	314	314	100.0	(90, 100]
P10515	303	647	46.831530139103556	(30, 50]
P10586	400	1907	20.975353959098058	(10, 30]
P10589	103	423	24.349881796690305	(10, 30]
P10606	42	129	32.55813953488372	(30, 50]
P10632	16	490	3.2653061224489797	(0, 10]
P10635	36	497	7.2434607645875255	(0, 10]
P10636	736	758	97.0976253298153	(90, 100]
P10644	46	381	12.073490813648293	(10, 30]
P10645	387	457	84.68271334792122	(70, 90]
P10696	64	532	12.030075187969924	(10, 30]
P10721	92	976	9.426229508196721	(0, 10]
P10745	83	1247	6.655974338412189	(0, 10]
P10746	6	265	2.2641509433962264	(0, 10]
P10768	20	282	7.092198581560284	(0, 10]
P10809	52	573	9.07504363001745	(0, 10]
P10826	121	455	26.593406593406595	(10, 30]
P10827	147	490	30.0	(10, 30]
P10828	76	461	16.48590021691974	(10, 30]
P10909	53	449	11.804008908685969	(10, 30]
P10911	64	925	6.918918918918919	(0, 10]
P10914	179	325	55.07692307692308	(50, 70]
P10916	8	166	4.819277108433735	(0, 10]
P11021	166	654	25.382262996941897	(10, 30]
P11047	397	1609	24.673710379117463	(10, 30]
P11055	522	1940	26.90721649484536	(10, 30]
P11086	29	282	10.28368794326241	(10, 30]
P11137	1599	1827	87.52052545155993	(70, 90]
P11142	143	646	22.13622291021672	(10, 30]
P11166	29	492	5.894308943089431	(0, 10]
P11169	29	496	5.846774193548387	(0, 10]
P11171	552	864	63.888888888888886	(50, 70]
P11172	38	480	7.916666666666666	(0, 10]
P11182	46	482	9.54356846473029	(0, 10]
P11216	13	843	1.542111506524318	(0, 10]
P11217	15	842	1.7814726840855106	(0, 10]
P11226	81	248	32.66129032258064	(30, 50]
P11229	151	460	32.826086956521735	(30, 50]
P11230	20	501	3.992015968063872	(0, 10]
P11233	37	206	17.96116504854369	(10, 30]
P11234	32	206	15.53398058252427	(10, 30]
P11274	526	1271	41.38473642800944	(30, 50]
P11277	277	2137	12.962096396817968	(10, 30]
P11308	221	486	45.47325102880658	(30, 50]
P11362	275	822	33.454987834549875	(30, 50]
P11387	333	765	43.529411764705884	(30, 50]
P11388	476	1531	31.09079033311561	(30, 50]
P11413	29	515	5.631067961165048	(0, 10]
P11441	6	157	3.821656050955414	(0, 10]
P11464	17	419	4.05727923627685	(0, 10]
P11474	102	423	24.113475177304963	(10, 30]
P11487	76	239	31.799163179916317	(30, 50]
P11498	137	1178	11.62988115449915	(10, 30]
P11509	15	494	3.0364372469635628	(0, 10]
P11532	719	3685	19.511533242876528	(10, 30]
P11586	44	935	4.705882352941177	(0, 10]
P11597	4	493	0.8113590263691683	(0, 10]
P11678	9	715	1.2587412587412588	(0, 10]
P11717	278	2491	11.1601766358892	(10, 30]
P11766	2	374	0.53475935828877	(0, 10]
P11831	365	508	71.8503937007874	(70, 90]
P11836	107	297	36.02693602693603	(30, 50]
P11940	284	636	44.65408805031446	(30, 50]
P12004	38	261	14.559386973180077	(10, 30]
P12018	49	145	33.793103448275865	(30, 50]
P12035	99	628	15.764331210191083	(10, 30]
P12036	750	1026	73.09941520467837	(70, 90]
P12107	1377	1806	76.24584717607974	(70, 90]
P12109	372	1028	36.18677042801556	(30, 50]
P12111	569	3177	17.90997796663519	(10, 30]
P12259	778	2224	34.982014388489205	(30, 50]
P12268	55	514	10.700389105058365	(10, 30]
P12270	1511	2363	63.94413880660178	(50, 70]
P12271	60	317	18.92744479495268	(10, 30]
P12277	56	381	14.698162729658792	(10, 30]
P12318	83	317	26.18296529968454	(10, 30]
P12429	2	323	0.6191950464396285	(0, 10]
P12532	32	417	7.673860911270983	(0, 10]
P12694	89	445	20.0	(10, 30]
P12755	306	728	42.032967032967036	(30, 50]
P12757	255	684	37.280701754385966	(30, 50]
P12814	57	892	6.390134529147982	(0, 10]
P12821	32	1306	2.4502297090352223	(0, 10]
P12830	219	882	24.829931972789115	(10, 30]
P12882	674	1939	34.760185662712736	(30, 50]
P12883	1054	1935	54.4702842377261	(50, 70]
P12931	94	536	17.537313432835823	(10, 30]
P12955	34	493	6.896551724137931	(0, 10]
P12956	154	609	25.287356321839084	(10, 30]
P12980	225	280	80.35714285714286	(70, 90]
P13010	132	732	18.0327868852459	(10, 30]
P13051	78	313	24.920127795527154	(10, 30]
P13196	130	640	20.3125	(10, 30]
P13224	5	206	2.4271844660194173	(0, 10]
P13378	172	290	59.310344827586206	(50, 70]
P13385	14	188	7.446808510638298	(0, 10]
P13489	5	461	1.0845986984815619	(0, 10]
P13498	4	195	2.051282051282051	(0, 10]
P13500	14	99	14.14141414141414	(10, 30]
P13521	447	617	72.44732576985413	(70, 90]
P13533	628	1939	32.38782877772047	(30, 50]
P13535	655	1937	33.815178110480126	(30, 50]
P13569	337	1480	22.77027027027027	(10, 30]
P13591	204	858	23.776223776223777	(10, 30]
P13611	2118	3396	62.36749116607774	(50, 70]
P13612	44	1032	4.263565891472868	(0, 10]
P13631	114	454	25.11013215859031	(10, 30]
P13637	65	1013	6.416584402764067	(0, 10]
P13639	21	858	2.4475524475524475	(0, 10]
P13645	210	584	35.95890410958904	(30, 50]
P13646	96	458	20.96069868995633	(10, 30]
P13647	105	590	17.796610169491526	(10, 30]
P13667	66	645	10.232558139534884	(10, 30]
P13671	79	934	8.458244111349037	(0, 10]
P13682	94	527	17.836812144212523	(10, 30]
P13688	160	526	30.418250950570343	(30, 50]
P13716	46	330	13.939393939393941	(10, 30]
P13765	1	273	0.3663003663003663	(0, 10]
P13796	15	627	2.3923444976076556	(0, 10]
P13797	20	630	3.1746031746031744	(0, 10]
P13798	34	732	4.644808743169399	(0, 10]
P13804	160	333	48.048048048048045	(30, 50]
P13807	115	737	15.60379918588874	(10, 30]
P13861	94	404	23.26732673267327	(10, 30]
P13928	3	327	0.9174311926605505	(0, 10]
P13929	3	434	0.6912442396313364	(0, 10]
P13942	1400	1736	80.64516129032258	(70, 90]
P13984	56	249	22.48995983935743	(10, 30]
P13985	200	223	89.68609865470853	(70, 90]
P13994	222	396	56.060606060606055	(50, 70]
P13995	39	350	11.142857142857142	(10, 30]
P14136	111	432	25.694444444444443	(10, 30]
P14138	122	238	51.26050420168067	(50, 70]
P14151	15	372	4.032258064516129	(0, 10]
P14209	137	185	74.05405405405405	(70, 90]
P14222	48	555	8.64864864864865	(0, 10]
P14314	264	528	50.0	(30, 50]
P14317	395	486	81.27572016460906	(70, 90]
P14550	4	325	1.2307692307692308	(0, 10]
P14598	163	390	41.794871794871796	(30, 50]
P14616	160	1297	12.336160370084812	(10, 30]
P14618	20	531	3.766478342749529	(0, 10]
P14621	13	99	13.131313131313133	(10, 30]
P14625	161	803	20.049813200498132	(10, 30]
P14635	148	433	34.18013856812933	(30, 50]
P14649	95	208	45.67307692307692	(30, 50]
P14652	212	356	59.55056179775281	(50, 70]
P14672	23	509	4.518664047151278	(0, 10]
P14678	186	240	77.5	(70, 90]
P14735	80	1019	7.8508341511285575	(0, 10]
P14778	64	569	11.247803163444638	(10, 30]
P14859	412	743	55.450874831763116	(50, 70]
P14866	236	589	40.0679117147708	(30, 50]
P14868	449	501	89.62075848303394	(70, 90]
P14902	33	403	8.188585607940446	(0, 10]
P14920	34	347	9.798270893371757	(0, 10]
P14921	88	441	19.954648526077097	(10, 30]
P14923	78	745	10.46979865771812	(10, 30]
P15036	117	469	24.946695095948826	(10, 30]
P15056	354	766	46.21409921671018	(30, 50]
P15121	5	316	1.5822784810126582	(0, 10]
P15144	65	967	6.721820062047571	(0, 10]
P15151	151	417	36.21103117505996	(30, 50]
P15153	11	192	5.729166666666666	(0, 10]
P15170	104	499	20.841683366733466	(10, 30]
P15259	25	253	9.881422924901186	(0, 10]
P15260	196	489	40.081799591002046	(30, 50]
P15291	91	398	22.8643216080402	(10, 30]
P15311	313	586	53.412969283276446	(50, 70]
P15336	415	505	82.17821782178217	(70, 90]
P15374	24	230	10.434782608695652	(10, 30]
P15382	65	129	50.3875968992248	(50, 70]
P15391	276	556	49.64028776978417	(30, 50]
P15407	259	271	95.5719557195572	(90, 100]
P15408	276	326	84.66257668711657	(70, 90]
P15498	82	845	9.70414201183432	(0, 10]
P15502	760	786	96.69211195928753	(90, 100]
P15509	128	400	32.0	(30, 50]
P15529	165	392	42.09183673469388	(30, 50]
P15531	9	152	5.921052631578947	(0, 10]
P15538	14	503	2.783300198807157	(0, 10]
P15559	52	274	18.97810218978102	(10, 30]
P15586	2	552	0.36231884057971014	(0, 10]
P15621	21	663	3.167420814479638	(0, 10]
P15622	59	560	10.535714285714286	(10, 30]
P15735	39	406	9.60591133004926	(0, 10]
P15822	1859	2718	68.39587932303164	(50, 70]
P15848	40	533	7.5046904315197	(0, 10]
P15863	250	534	46.81647940074906	(30, 50]
P15880	70	293	23.890784982935152	(10, 30]
P15882	27	459	5.88235294117647	(0, 10]
P15884	640	667	95.95202398800599	(90, 100]
P15918	112	1043	10.738255033557047	(10, 30]
P15923	587	654	89.75535168195718	(70, 90]
P15924	39	2871	1.3584117032392893	(0, 10]
P15927	164	270	60.74074074074074	(50, 70]
P15941	1045	1255	83.26693227091634	(70, 90]
P15976	138	413	33.41404358353511	(30, 50]
P16035	12	220	5.454545454545454	(0, 10]
P16050	150	662	22.658610271903324	(10, 30]
P16066	31	1061	2.9217719132893496	(0, 10]
P16070	503	742	67.78975741239893	(50, 70]
P16083	3	231	1.2987012987012987	(0, 10]
P16104	48	143	33.56643356643357	(30, 50]
P16112	1682	2530	66.48221343873519	(50, 70]
P16144	451	1822	24.753018660812295	(10, 30]
P16150	343	400	85.75	(70, 90]
P16152	36	277	12.996389891696749	(10, 30]
P16157	569	1881	30.249867091972355	(30, 50]
P16220	225	341	65.98240469208211	(50, 70]
P16233	6	465	1.2903225806451613	(0, 10]
P16278	58	677	8.567208271787297	(0, 10]
P16284	127	738	17.208672086720867	(10, 30]
P16298	164	524	31.297709923664126	(30, 50]
P16333	377	377	100.0	(90, 100]
P16383	275	781	35.2112676056338	(30, 50]
P16389	41	499	8.216432865731463	(0, 10]
P16401	191	226	84.51327433628319	(70, 90]
P16402	187	221	84.61538461538461	(70, 90]
P16403	182	213	85.44600938967136	(70, 90]
P16415	36	610	5.901639344262295	(0, 10]
P16435	27	677	3.9881831610044314	(0, 10]
P16442	84	354	23.728813559322035	(10, 30]
P16452	32	691	4.630969609261939	(0, 10]
P16455	38	207	18.357487922705314	(10, 30]
P16471	373	622	59.967845659163984	(50, 70]
P16499	51	860	5.930232558139535	(0, 10]
P16591	62	822	7.542579075425791	(0, 10]
P16615	24	1042	2.3032629558541267	(0, 10]
P16662	9	529	1.7013232514177694	(0, 10]
P16870	50	476	10.504201680672269	(10, 30]
P16871	165	459	35.947712418300654	(30, 50]
P16885	52	1265	4.1106719367588935	(0, 10]
P16930	13	419	3.1026252983293556	(0, 10]
P16949	149	149	100.0	(90, 100]
P16989	339	372	91.12903225806451	(90, 100]
P17010	210	805	26.08695652173913	(10, 30]
P17019	14	499	2.80561122244489	(0, 10]
P17020	201	682	29.472140762463344	(10, 30]
P17024	19	532	3.571428571428571	(0, 10]
P17025	48	639	7.511737089201878	(0, 10]
P17026	87	224	38.839285714285715	(30, 50]
P17027	84	643	13.063763608087092	(10, 30]
P17028	112	368	30.434782608695656	(30, 50]
P17029	270	563	47.95737122557727	(30, 50]
P17036	110	446	24.663677130044842	(10, 30]
P17038	11	809	1.3597033374536465	(0, 10]
P17039	11	623	1.7656500802568218	(0, 10]
P17040	390	1043	37.392138063279	(30, 50]
P17066	123	643	19.12908242612753	(10, 30]
P17096	107	107	100.0	(90, 100]
P17097	84	686	12.244897959183673	(10, 30]
P17098	316	575	54.95652173913044	(50, 70]
P17152	20	192	10.416666666666668	(10, 30]
P17174	9	413	2.1791767554479415	(0, 10]
P17181	190	557	34.1113105924596	(30, 50]
P17252	88	672	13.095238095238097	(10, 30]
P17275	246	347	70.89337175792507	(70, 90]
P17342	104	541	19.223659889094268	(10, 30]
P17482	148	250	59.199999999999996	(50, 70]
P17483	193	251	76.89243027888446	(70, 90]
P17509	67	224	29.910714285714285	(10, 30]
P17535	220	347	63.40057636887608	(50, 70]
P17540	19	419	4.534606205250596	(0, 10]
P17542	274	331	82.77945619335347	(70, 90]
P17544	396	494	80.16194331983806	(70, 90]
P17568	58	137	42.33576642335766	(30, 50]
P17600	419	705	59.43262411347517	(50, 70]
P17612	36	351	10.256410256410255	(10, 30]
P17655	76	700	10.857142857142858	(10, 30]
P17658	126	529	23.81852551984877	(10, 30]
P17661	93	470	19.78723404255319	(10, 30]
P17676	239	345	69.27536231884058	(50, 70]
P17677	238	238	100.0	(90, 100]
P17693	69	338	20.414201183431953	(10, 30]
P17706	61	415	14.698795180722893	(10, 30]
P17707	21	334	6.287425149700598	(0, 10]
P17752	153	444	34.45945945945946	(30, 50]
P17812	114	591	19.289340101522843	(10, 30]
P17813	73	658	11.094224924012158	(10, 30]
P17844	3	614	0.4885993485342019	(0, 10]
P17858	11	780	1.4102564102564104	(0, 10]
P17861	128	261	49.042145593869726	(30, 50]
P17936	66	291	22.68041237113402	(10, 30]
P17948	117	1338	8.74439461883408	(0, 10]
P17980	52	439	11.845102505694761	(10, 30]
P17987	70	556	12.589928057553957	(10, 30]
P18031	104	435	23.908045977011493	(10, 30]
P18074	95	760	12.5	(10, 30]
P18075	46	431	10.672853828306264	(10, 30]
P18077	10	110	9.090909090909092	(0, 10]
P18084	11	799	1.376720901126408	(0, 10]
P18085	5	180	2.7777777777777777	(0, 10]
P18124	16	248	6.451612903225806	(0, 10]
P18206	444	1134	39.15343915343915	(30, 50]
P18433	165	802	20.57356608478803	(10, 30]
P18564	350	788	44.41624365482234	(30, 50]
P18583	1726	2426	71.14591920857379	(70, 90]
P18615	296	380	77.89473684210526	(70, 90]
P18621	66	184	35.869565217391305	(30, 50]
P18669	41	254	16.141732283464567	(10, 30]
P18754	88	421	20.902612826603324	(10, 30]
P18825	129	462	27.92207792207792	(10, 30]
P18827	255	310	82.25806451612904	(70, 90]
P18846	203	271	74.90774907749078	(70, 90]
P18847	57	181	31.491712707182316	(30, 50]
P18848	199	351	56.69515669515669	(50, 70]
P18850	308	670	45.97014925373134	(30, 50]
P18858	330	919	35.90859630032644	(30, 50]
P18859	7	108	6.481481481481481	(0, 10]
P18887	357	633	56.39810426540285	(50, 70]
P19012	46	456	10.087719298245613	(10, 30]
P19013	49	520	9.423076923076923	(0, 10]
P19021	169	973	17.36896197327852	(10, 30]
P19022	256	906	28.2560706401766	(10, 30]
P19087	34	354	9.6045197740113	(0, 10]
P19099	19	503	3.7773359840954273	(0, 10]
P19105	31	171	18.128654970760234	(10, 30]
P19174	98	1290	7.596899224806202	(0, 10]
P19237	48	187	25.668449197860966	(10, 30]
P19320	34	739	4.600811907983761	(0, 10]
P19338	482	710	67.88732394366197	(50, 70]
P19367	35	917	3.816793893129771	(0, 10]
P19387	61	275	22.181818181818183	(10, 30]
P19388	39	210	18.571428571428573	(10, 30]
P19419	313	428	73.13084112149532	(70, 90]
P19429	117	210	55.714285714285715	(50, 70]
P19438	92	455	20.21978021978022	(10, 30]
P19447	334	782	42.710997442455245	(30, 50]
P19474	27	475	5.684210526315789	(0, 10]
P19484	378	476	79.41176470588235	(70, 90]
P19525	177	551	32.12341197822142	(30, 50]
P19532	418	575	72.69565217391303	(70, 90]
P19622	293	333	87.98798798798799	(70, 90]
P19634	225	815	27.607361963190186	(10, 30]
P19784	16	350	4.571428571428571	(0, 10]
P19793	253	462	54.761904761904766	(50, 70]
P19823	57	946	6.025369978858351	(0, 10]
P19827	118	911	12.952799121844127	(10, 30]
P19838	250	968	25.826446280991732	(10, 30]
P19878	161	526	30.60836501901141	(30, 50]
P19961	10	511	1.9569471624266144	(0, 10]
P19971	33	482	6.846473029045644	(0, 10]
P20020	341	1220	27.95081967213115	(10, 30]
P20023	25	1033	2.420135527589545	(0, 10]
P20042	190	333	57.05705705705706	(50, 70]
P20073	182	488	37.295081967213115	(30, 50]
P20132	4	328	1.2195121951219512	(0, 10]
P20138	148	364	40.65934065934066	(30, 50]
P20248	201	432	46.52777777777778	(30, 50]
P20264	358	500	71.6	(70, 90]
P20265	327	443	73.81489841986456	(70, 90]
P20273	124	847	14.639905548996456	(10, 30]
P20290	147	206	71.35922330097088	(70, 90]
P20309	79	590	13.389830508474576	(10, 30]
P20333	220	461	47.722342733188725	(30, 50]
P20336	31	220	14.09090909090909	(10, 30]
P20337	12	219	5.47945205479452	(0, 10]
P20339	46	215	21.3953488372093	(10, 30]
P20340	45	208	21.634615384615387	(10, 30]
P20393	68	614	11.074918566775244	(10, 30]
P20396	209	242	86.36363636363636	(70, 90]
P20585	242	1137	21.284080914687774	(10, 30]
P20591	109	662	16.46525679758308	(10, 30]
P20592	102	715	14.265734265734265	(10, 30]
P20594	36	1047	3.4383954154727796	(0, 10]
P20618	30	241	12.448132780082988	(10, 30]
P20645	24	277	8.664259927797833	(0, 10]
P20648	74	1035	7.149758454106281	(0, 10]
P20671	44	130	33.84615384615385	(30, 50]
P20700	252	586	43.003412969283275	(30, 50]
P20701	221	1170	18.88888888888889	(10, 30]
P20702	74	1163	6.362854686156492	(0, 10]
P20711	41	480	8.541666666666666	(0, 10]
P20719	177	270	65.55555555555556	(50, 70]
P20742	37	1482	2.496626180836707	(0, 10]
P20749	195	454	42.951541850220266	(30, 50]
P20794	224	623	35.95505617977528	(30, 50]
P20809	43	199	21.608040201005025	(10, 30]
P20810	708	708	100.0	(90, 100]
P20815	18	502	3.5856573705179287	(0, 10]
P20823	444	631	70.36450079239303	(70, 90]
P20827	34	205	16.585365853658537	(10, 30]
P20839	119	514	23.151750972762645	(10, 30]
P20848	16	420	3.8095238095238098	(0, 10]
P20849	700	921	76.0043431053203	(70, 90]
P20853	11	494	2.2267206477732793	(0, 10]
P20908	1405	1838	76.44178454842219	(70, 90]
