STY_count	#Psites_pfam	perc_phos_indomain	Phos_contribution_fromallproteins_toproteome_92453	Pfam_ID	#Proteins	avgDomain_length	avgSTY_count	#avgPsites_pfam	avg_perc_phos_indomain	avg_#pS	avg_#pT	avg_#pY	avg_countS	avg_countT	avg_countY	Pfam_desc	Pfam_short
626	12	1.9169329073482428	0.012979567996711842	PF02210	8	476	78	1.5	1.923	0.88	0.5	0.12	38	28	12	Laminin G domain	Laminin_G_2
16	2	12.5	0.0021632613327853068	PF02212	1	92	16	2.0	12.5	1.0	1.0	0.0	8	5	3	Dynamin GTPase effector domain	GED
110	10	9.090909090909092	0.010816306663926535	PF02214	8	94	14	1.25	8.929	0.38	0.62	0.25	5	5	4	BTB/POZ domain	BTB_2
41	26	63.41463414634146	0.028122397326208994	PF02218	1	244	41	26.0	63.415	12.0	1.0	13.0	21	6	14	Repeat in HS1/Cortactin	HS1_rep
22	1	4.545454545454546	0.0010816306663926534	PF02223	1	181	22	1.0	4.545	1.0	0.0	0.0	13	6	3	Thymidylate kinase	Thymidylate_kin
5	2	40.0	0.0021632613327853068	PF02229	1	53	5	2.0	40.0	2.0	0.0	0.0	3	0	2	Transcriptional Coactivator p15 (PC4)	PC4
35	1	2.857142857142857	0.0010816306663926534	PF02230	1	221	35	1.0	2.857	1.0	0.0	0.0	19	11	5	Phospholipase/Carboxylesterase	Abhydrolase_2
68	1	1.4705882352941175	0.0010816306663926534	PF02233	1	460	68	1.0	1.471	1.0	0.0	0.0	26	28	14	NAD(P) transhydrogenase beta subunit	PNTB
12	3	25.0	0.0032448919991779606	PF02251	2	61	6	1.5	25.0	1.5	0.0	0.0	4	2	0	Proteasome activator pa28 alpha subunit	PA28_alpha
25	1	4.0	0.0010816306663926534	PF02252	1	145	25	1.0	4.0	0.0	1.0	0.0	10	8	7	Proteasome activator pa28 beta subunit	PA28_beta
193	13	6.7357512953367875	0.014061198663104497	PF02259	3	389	64	4.33	6.766	3.33	1.0	0.0	32	18	15	FAT domain	FAT
4	1	25.0	0.0010816306663926534	PF02260	1	32	4	1.0	25.0	1.0	0.0	0.0	1	3	0	FATC domain	FATC
242	7	2.8925619834710745	0.007571414664748575	PF02263	6	267	40	1.17	2.925	1.0	0.17	0.0	19	15	7	Guanylate-binding protein, N-terminal domain	GBP
38	1	2.631578947368421	0.0010816306663926534	PF02267	1	241	38	1.0	2.632	0.0	1.0	0.0	18	15	5	ADP-ribosyl cyclase	Rib_hydrolayse
33	1	3.0303030303030303	0.0010816306663926534	PF02274	1	261	33	1.0	3.03	1.0	0.0	0.0	17	10	6	Amidinotransferase	Amidinotransf
45	1	2.2222222222222223	0.0010816306663926534	PF02275	1	246	45	1.0	2.222	0.0	1.0	0.0	12	23	10	Linear amide C-N hydrolases, choloylglycine hydrolase family	CBAH
18	5	27.77777777777778	0.005408153331963267	PF02290	1	91	18	5.0	27.778	2.0	2.0	1.0	7	8	3	Signal recognition particle 14kD protein	SRP14
35	8	22.857142857142858	0.008653045331141227	PF02291	2	122	18	4.0	22.222	2.0	1.0	1.0	5	6	6	Transcription initiation factor IID, 31kD subunit	TFIID-31kDa
19	1	5.263157894736842	0.0010816306663926534	PF02295	1	132	19	1.0	5.263	0.0	1.0	0.0	6	9	4	Adenosine deaminase z-alpha domain	z-alpha
9	2	22.22222222222222	0.0021632613327853068	PF02297	1	67	9	2.0	22.222	2.0	0.0	0.0	6	0	3	Cytochrome oxidase c subunit VIb	COX6B
36	1	2.7777777777777777	0.0010816306663926534	PF02301	1	181	36	1.0	2.778	1.0	0.0	0.0	16	14	6	HORMA domain	HORMA
9	1	11.11111111111111	0.0010816306663926534	PF02310	1	119	9	1.0	11.111	0.0	1.0	0.0	3	5	1	B12 binding domain	B12-binding
15	1	6.666666666666667	0.0010816306663926534	PF02312	1	168	15	1.0	6.667	1.0	0.0	0.0	7	5	3	Core binding factor beta subunit	CBF_beta
41	3	7.317073170731707	0.0032448919991779606	PF02318	3	116	14	1.0	7.143	1.0	0.0	0.0	8	4	2	FYVE-type zinc finger	FYVE_2
31	8	25.806451612903224	0.008653045331141227	PF02330	1	194	31	8.0	25.806	6.0	1.0	1.0	13	14	4	Mitochondrial glycoprotein	MAM33
63	3	4.761904761904762	0.0032448919991779606	PF02338	3	143	21	1.0	4.762	0.67	0.0	0.33	9	6	6	OTU-like cysteine protease	OTU
58	2	3.4482758620689653	0.0021632613327853068	PF02347	1	424	58	2.0	3.448	1.0	1.0	0.0	21	25	12	Glycine cleavage system P-protein	GDC-P
35	1	2.857142857142857	0.0010816306663926534	PF02348	1	258	35	1.0	2.857	1.0	0.0	0.0	18	6	11	Cytidylyltransferase	CTP_transf_3
51	1	1.9607843137254901	0.0010816306663926534	PF02351	1	257	51	1.0	1.961	0.0	1.0	0.0	27	13	11	GDNF/GAS1 domain	GDNF
241	17	7.053941908713693	0.01838772132867511	PF02354	3	352	80	5.67	7.087	4.0	0.33	1.33	44	22	14	Latrophilin Cytoplasmic C-terminal region	Latrophilin
8	1	12.5	0.0010816306663926534	PF02359	1	84	8	1.0	12.5	0.0	1.0	0.0	6	2	0	Cell division protein 48 (CDC48), N-terminal domain	CDC48_N
15	1	6.666666666666667	0.0010816306663926534	PF02373	1	109	15	1.0	6.667	0.0	0.0	1.0	5	5	5	JmjC domain, hydroxylase	JmjC
4	2	50.0	0.0021632613327853068	PF02375	1	34	4	2.0	50.0	1.0	1.0	0.0	2	2	0	jmjN domain	JmjN
100	6	6.0	0.006489783998355921	PF02376	4	196	25	1.5	6.0	1.0	0.5	0.0	14	8	4	CUT domain	CUT
171	7	4.093567251461988	0.007571414664748575	PF02377	4	158	43	1.75	4.07	1.5	0.25	0.0	30	12	0	Dishevelled specific domain	Dishevelled
55	1	1.8181818181818181	0.0010816306663926534	PF02383	1	367	55	1.0	1.818	1.0	0.0	0.0	26	16	13	SacI homology domain	Syja_N
26	2	7.6923076923076925	0.0021632613327853068	PF02394	1	109	26	2.0	7.692	2.0	0.0	0.0	18	5	3	Interleukin-1 propeptide	IL1_propep
49	1	2.0408163265306123	0.0010816306663926534	PF02404	1	273	49	1.0	2.041	1.0	0.0	0.0	31	13	5	Stem cell factor	SCF
53	1	1.8867924528301887	0.0010816306663926534	PF02423	1	312	53	1.0	1.887	1.0	0.0	0.0	25	21	7	Ornithine cyclodeaminase/mu-crystallin family	OCD_Mu_crystall
92	3	3.260869565217391	0.0032448919991779606	PF02434	2	268	46	1.5	3.261	0.5	1.0	0.0	18	14	14	Fringe-like	Fringe
23	2	8.695652173913043	0.0021632613327853068	PF02436	1	201	23	2.0	8.696	2.0	0.0	0.0	11	7	5	Conserved carboxylase domain	PYC_OADA
29	1	3.4482758620689653	0.0010816306663926534	PF02453	1	165	29	1.0	3.448	0.0	0.0	1.0	14	7	8	Reticulon	Reticulon
234	2	0.8547008547008548	0.0021632613327853068	PF02460	2	626	117	1.0	0.855	0.0	1.0	0.0	53	40	24	Patched family	Patched
986	41	4.158215010141988	0.044346857322098795	PF02463	7	1139	141	5.86	4.156	4.14	1.0	0.71	66	48	28	RecF/RecN/SMC N terminal domain	SMC_N
31	2	6.451612903225806	0.0021632613327853068	PF02466	2	114	16	1.0	6.25	1.0	0.0	0.0	8	6	2	Tim17/Tim22/Tim23/Pmp24 family	Tim17
389	5	1.2853470437017995	0.005408153331963267	PF02469	4	643	97	1.25	1.289	0.5	0.5	0.25	40	40	17	Fasciclin domain	Fasciclin
26	1	3.8461538461538463	0.0010816306663926534	PF02475	1	222	26	1.0	3.846	0.0	1.0	0.0	14	6	6	Met-10+ like-protein	Met_10
81	2	2.4691358024691357	0.0021632613327853068	PF02485	2	267	40	1.0	2.5	1.0	0.0	0.0	16	12	13	Core-2/I-Branching enzyme	Branch
140	5	3.571428571428571	0.005408153331963267	PF02492	5	189	28	1.0	3.571	1.0	0.0	0.0	10	13	5	CobW/HypB/UreG, nucleotide-binding domain	cobW
26	1	3.8461538461538463	0.0010816306663926534	PF02493	1	147	26	1.0	3.846	0.0	0.0	1.0	2	8	16	MORN repeat	MORN
43	2	4.651162790697675	0.0021632613327853068	PF02515	1	348	43	2.0	4.651	2.0	0.0	0.0	21	14	8	CoA-transferase family III	CoA_transf_3
91	2	2.197802197802198	0.0021632613327853068	PF02516	1	493	91	2.0	2.198	2.0	0.0	0.0	35	30	26	Oligosaccharyl transferase STT3 subunit	STT3
254	35	13.779527559055119	0.03785707332374287	PF02518	10	144	25	3.5	14.0	1.7	1.3	0.5	11	10	5	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	HATPase_c
64	2	3.125	0.0021632613327853068	PF02525	2	209	32	1.0	3.125	1.0	0.0	0.0	14	10	8	Flavodoxin-like fold	Flavodoxin_2
377	27	7.161803713527852	0.029204027992601647	PF02535	8	345	47	3.38	7.191	2.12	1.0	0.25	25	15	7	ZIP Zinc transporter	Zip
49	1	2.0408163265306123	0.0010816306663926534	PF02536	1	314	49	1.0	2.041	1.0	0.0	0.0	29	14	6	mTERF	mTERF
70	1	1.4285714285714286	0.0010816306663926534	PF02538	1	523	70	1.0	1.429	0.0	1.0	0.0	35	25	10	Hydantoinase B/oxoprolinase	Hydantoinase_B
20	6	30.0	0.006489783998355921	PF02540	1	121	20	6.0	30.0	3.0	3.0	0.0	9	10	1	NAD synthase	NAD_synthase
24	1	4.166666666666666	0.0010816306663926534	PF02544	1	150	24	1.0	4.167	0.0	0.0	1.0	7	5	12	3-oxo-5-alpha-steroid 4-dehydrogenase 	Steroid_dh
29	1	3.4482758620689653	0.0010816306663926534	PF02545	1	198	29	1.0	3.448	1.0	0.0	0.0	15	7	7	Maf-like protein	Maf
39	1	2.564102564102564	0.0010816306663926534	PF02567	1	277	39	1.0	2.564	1.0	0.0	0.0	17	16	6	Phenazine biosynthesis-like protein	PhzC-PhzF
77	2	2.5974025974025974	0.0021632613327853068	PF02574	2	300	38	1.0	2.632	0.5	0.5	0.0	13	16	10	Homocysteine S-methyltransferase	S-methyl_trans
19	1	5.263157894736842	0.0010816306663926534	PF02580	1	145	19	1.0	5.263	1.0	0.0	0.0	8	7	4	D-Tyr-tRNA(Tyr) deacylase	Tyr_Deacylase
45	3	6.666666666666667	0.0032448919991779606	PF02586	1	259	45	3.0	6.667	3.0	0.0	0.0	24	13	8	SOS response associated peptidase (SRAP)	SRAP
9	1	11.11111111111111	0.0010816306663926534	PF02594	1	72	9	1.0	11.111	1.0	0.0	0.0	5	3	1	Uncharacterised ACR, YggU family COG1872	DUF167
47	1	2.127659574468085	0.0010816306663926534	PF02602	1	237	47	1.0	2.128	1.0	0.0	0.0	23	15	9	Uroporphyrinogen-III synthase HemD	HEM4
15	1	6.666666666666667	0.0010816306663926534	PF02629	1	94	15	1.0	6.667	0.0	1.0	0.0	2	11	2	CoA binding domain	CoA_binding
39	1	2.564102564102564	0.0010816306663926534	PF02666	1	244	39	1.0	2.564	1.0	0.0	0.0	20	13	6	Phosphatidylserine decarboxylase	PS_Dcarbxylase
18	1	5.555555555555555	0.0010816306663926534	PF02671	1	148	18	1.0	5.556	0.0	1.0	0.0	7	5	6	Paired amphipathic helix repeat	PAH
9	2	22.22222222222222	0.0021632613327853068	PF02709	1	78	9	2.0	22.222	1.0	1.0	0.0	4	1	4	N-terminal domain of galactosyltransferase	Glyco_transf_7C
89	2	2.247191011235955	0.0021632613327853068	PF02724	1	578	89	2.0	2.247	2.0	0.0	0.0	48	28	13	CDC45-like protein	CDC45
16	2	12.5	0.0021632613327853068	PF02727	2	87	8	1.0	12.5	0.0	1.0	0.0	5	2	1	Copper amine oxidase, N2 domain	Cu_amine_oxidN2
14	8	57.14285714285714	0.008653045331141227	PF02731	1	161	14	8.0	57.143	5.0	1.0	2.0	6	4	4	SKIP/SNW domain	SKIP_SNW
22	1	4.545454545454546	0.0010816306663926534	PF02732	1	184	22	1.0	4.545	1.0	0.0	0.0	11	11	0	ERCC4 domain	ERCC4
24	2	8.333333333333332	0.0021632613327853068	PF02734	1	174	24	2.0	8.333	2.0	0.0	0.0	14	7	3	DAK2 domain	Dak2
60	10	16.666666666666664	0.010816306663926535	PF02735	2	204	30	5.0	16.667	2.5	2.0	0.5	12	10	8	Ku70/Ku80 beta-barrel domain	Ku
3	2	66.66666666666666	0.0021632613327853068	PF02736	1	41	3	2.0	66.667	2.0	0.0	0.0	3	0	0	Myosin N-terminal SH3-like domain	Myosin_N
78	5	6.41025641025641	0.005408153331963267	PF02737	3	180	26	1.67	6.423	1.0	0.67	0.0	15	9	2	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	3HCDH_N
72	1	1.3888888888888888	0.0010816306663926534	PF02738	1	539	72	1.0	1.389	1.0	0.0	0.0	29	23	20	Molybdopterin-binding domain of aldehyde dehydrogenase	Ald_Xan_dh_C2
24	2	8.333333333333332	0.0021632613327853068	PF02747	1	128	24	2.0	8.333	1.0	0.0	1.0	12	7	5	Proliferating cell nuclear antigen, C-terminal domain	PCNA_C
9	1	11.11111111111111	0.0010816306663926534	PF02749	1	84	9	1.0	11.111	0.0	1.0	0.0	6	2	1	Quinolinate phosphoribosyl transferase, N-terminal domain	QRPTase_N
20	1	5.0	0.0010816306663926534	PF02752	1	125	20	1.0	5.0	1.0	0.0	0.0	9	7	4	Arrestin (or S-antigen), C-terminal domain	Arrestin_C
24	6	25.0	0.006489783998355921	PF02755	3	71	8	2.0	25.0	1.67	0.33	0.0	4	4	0	RPEL repeat	RPEL
38	3	7.894736842105263	0.0032448919991779606	PF02758	3	77	13	1.0	7.692	0.67	0.33	0.0	6	5	2	PAAD/DAPIN/Pyrin domain	PYRIN
229	16	6.986899563318777	0.017306090662282454	PF02759	9	172	25	1.78	7.12	1.44	0.22	0.11	13	7	5	RUN domain	RUN
49	1	2.0408163265306123	0.0010816306663926534	PF02760	1	336	49	1.0	2.041	1.0	0.0	0.0	13	26	10	HIN-200/IF120x domain	HIN
56	3	5.357142857142857	0.0032448919991779606	PF02769	2	238	28	1.5	5.357	1.0	0.5	0.0	16	9	4	AIR synthase related protein, C-terminal domain	AIRS_C
38	2	5.263157894736842	0.0021632613327853068	PF02770	2	99	19	1.0	5.263	0.5	0.0	0.5	10	8	2	Acyl-CoA dehydrogenase, middle domain	Acyl-CoA_dh_M
12	1	8.333333333333332	0.0010816306663926534	PF02771	1	115	12	1.0	8.333	0.0	0.0	1.0	4	6	2	Acyl-CoA dehydrogenase, N-terminal domain	Acyl-CoA_dh_N
22	1	4.545454545454546	0.0010816306663926534	PF02773	1	138	22	1.0	4.545	1.0	0.0	0.0	10	5	7	S-adenosylmethionine synthetase, C-terminal domain	S-AdoMet_synt_C
11	1	9.090909090909092	0.0010816306663926534	PF02777	1	104	11	1.0	9.091	1.0	0.0	0.0	3	4	4	Iron/manganese superoxide dismutases, C-terminal domain	Sod_Fe_C
56	4	7.142857142857142	0.0043265226655706136	PF02779	2	166	28	2.0	7.143	1.5	0.5	0.0	12	12	4	Transketolase, pyrimidine binding domain	Transket_pyr
34	5	14.705882352941178	0.005408153331963267	PF02781	1	298	34	5.0	14.706	1.0	1.0	3.0	8	14	12	Glucose-6-phosphate dehydrogenase, C-terminal domain	G6PD_C
27	1	3.7037037037037033	0.0010816306663926534	PF02782	1	187	27	1.0	3.704	1.0	0.0	0.0	14	8	5	FGGY family of carbohydrate kinases, C-terminal domain	FGGY_C
33	2	6.0606060606060606	0.0021632613327853068	PF02785	2	109	16	1.0	6.25	0.5	0.5	0.0	8	7	2	Biotin carboxylase C-terminal domain	Biotin_carb_C
202	10	4.9504950495049505	0.010816306663926535	PF02786	6	273	34	1.67	4.912	1.33	0.0	0.33	17	10	7	Carbamoyl-phosphate synthase L chain, ATP binding domain	CPSase_L_D2
16	4	25.0	0.0043265226655706136	PF02787	1	80	16	4.0	25.0	3.0	0.0	1.0	8	5	3	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	CPSase_L_D3
14	1	7.142857142857142	0.0010816306663926534	PF02789	1	133	14	1.0	7.143	1.0	0.0	0.0	6	4	4	Cytosol aminopeptidase family, N-terminal domain	Peptidase_M17_N
38	4	10.526315789473683	0.0043265226655706136	PF02792	2	142	19	2.0	10.526	1.0	0.0	1.0	8	3	8	Mago nashi protein	Mago_nashi
49	8	16.3265306122449	0.008653045331141227	PF02798	5	74	10	1.6	16.0	0.8	0.4	0.4	3	3	4	Glutathione S-transferase, N-terminal domain	GST_N
66	3	4.545454545454546	0.0032448919991779606	PF02799	2	187	33	1.5	4.545	0.0	1.0	0.5	10	14	8	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain	NMT_C
51	11	21.568627450980394	0.01189793733031919	PF02800	2	158	26	5.5	21.154	2.0	3.0	0.5	10	12	4	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	Gp_dh_C
20	3	15.0	0.0032448919991779606	PF02801	1	118	20	3.0	15.0	2.0	1.0	0.0	8	9	3	Beta-ketoacyl synthase, C-terminal domain	Ketoacyl-synt_C
10	1	10.0	0.0010816306663926534	PF02803	1	121	10	1.0	10.0	0.0	1.0	0.0	6	2	2	Thiolase, C-terminal domain	Thiolase_C
23	3	13.043478260869565	0.0032448919991779606	PF02807	2	71	12	1.5	12.5	0.0	1.0	0.5	2	6	2	ATP:guanido phosphotransferase, N-terminal domain	ATP-gua_PtransN
7	1	14.285714285714285	0.0010816306663926534	PF02809	1	49	7	1.0	14.286	1.0	0.0	0.0	5	2	0	Ubiquitin interaction motif	UIM
45	12	26.666666666666668	0.012979567996711842	PF02812	2	131	22	6.0	27.273	3.5	1.5	1.0	10	8	5	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	ELFV_dehydrog_N
98	6	6.122448979591836	0.006489783998355921	PF02815	3	202	33	2.0	6.061	1.33	0.67	0.0	13	15	5	MIR domain	MIR
3	1	33.33333333333333	0.0010816306663926534	PF02818	1	189	3	1.0	33.333	0.0	1.0	0.0	1	2	0	PPAK motif	PPAK
76	3	3.9473684210526314	0.0032448919991779606	PF02820	2	283	38	1.5	3.947	0.0	1.0	0.5	17	12	9	mbt repeat	MBT
20	2	10.0	0.0021632613327853068	PF02824	2	68	10	1.0	10.0	1.0	0.0	0.0	2	5	2	TGS domain	TGS
17	1	5.88235294117647	0.0010816306663926534	PF02825	1	76	17	1.0	5.882	1.0	0.0	0.0	9	3	5	WWE domain	WWE
44	2	4.545454545454546	0.0021632613327853068	PF02826	2	182	22	1.0	4.545	0.5	0.5	0.0	8	10	3	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	2-Hacid_dh_C
12	1	8.333333333333332	0.0010816306663926534	PF02827	1	69	12	1.0	8.333	1.0	0.0	0.0	7	5	0	cAMP-dependent protein kinase inhibitor	PKI
57	7	12.280701754385964	0.007571414664748575	PF02828	4	103	14	1.75	12.5	1.0	0.25	0.5	8	4	2	L27 domain	L27
24	1	4.166666666666666	0.0010816306663926534	PF02833	1	143	24	1.0	4.167	1.0	0.0	0.0	10	10	4	DHHA2 domain	DHHA2
52	2	3.8461538461538463	0.0021632613327853068	PF02841	2	212	26	1.0	3.846	0.5	0.0	0.5	11	8	8	Guanylate-binding protein, C-terminal domain	GBP_C
11	1	9.090909090909092	0.0010816306663926534	PF02843	1	91	11	1.0	9.091	0.0	0.0	1.0	2	6	3	Phosphoribosylglycinamide synthetase, C domain	GARS_C
12	1	8.333333333333332	0.0010816306663926534	PF02844	1	102	12	1.0	8.333	1.0	0.0	0.0	7	5	0	Phosphoribosylglycinamide synthetase, N domain	GARS_N
17	1	5.88235294117647	0.0010816306663926534	PF02847	1	114	17	1.0	5.882	1.0	0.0	0.0	11	4	2	MA3 domain	MA3
36	2	5.555555555555555	0.0021632613327853068	PF02852	2	113	18	1.0	5.556	0.0	1.0	0.0	4	10	4	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	Pyr_redox_dim
43	5	11.627906976744185	0.005408153331963267	PF02854	2	229	22	2.5	11.364	2.5	0.0	0.0	8	11	2	MIF4G domain	MIF4G
199	17	8.542713567839195	0.01838772132867511	PF02862	5	228	40	3.4	8.5	3.2	0.2	0.0	22	10	8	DDHD domain	DDHD
43	2	4.651162790697675	0.0021632613327853068	PF02864	2	134	22	1.0	4.545	0.0	1.0	0.0	10	10	2	STAT protein, DNA binding domain	STAT_bind
101	23	22.772277227722775	0.024877505327031032	PF02866	4	170	25	5.75	23.0	3.0	1.75	1.0	14	8	4	lactate/malate dehydrogenase, alpha/beta C-terminal domain	Ldh_1_C
91	3	3.296703296703297	0.0032448919991779606	PF02867	1	523	91	3.0	3.297	2.0	0.0	1.0	34	28	29	Ribonucleotide reductase, barrel domain	Ribonuc_red_lgC
8	1	12.5	0.0010816306663926534	PF02870	1	85	8	1.0	12.5	1.0	0.0	0.0	3	4	1	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	Methyltransf_1N
23	1	4.3478260869565215	0.0010816306663926534	PF02872	1	176	23	1.0	4.348	1.0	0.0	0.0	10	8	5	5'-nucleotidase, C-terminal domain	5_nucleotid_C
6	1	16.666666666666664	0.0010816306663926534	PF02874	1	69	6	1.0	16.667	1.0	0.0	0.0	4	2	0	ATP synthase alpha/beta family, beta-barrel domain	ATP-synt_ab_N
35	6	17.142857142857142	0.006489783998355921	PF02877	2	132	18	3.0	16.667	2.0	0.0	1.0	10	4	4	Poly(ADP-ribose) polymerase, regulatory domain	PARP_reg
124	16	12.903225806451612	0.017306090662282454	PF02878	5	149	25	3.2	12.8	1.6	1.6	0.0	11	9	5	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	PGM_PMM_I
23	4	17.391304347826086	0.0043265226655706136	PF02879	2	109	12	2.0	16.667	1.5	0.0	0.5	4	4	4	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	PGM_PMM_II
22	3	13.636363636363635	0.0032448919991779606	PF02880	1	115	22	3.0	13.636	1.0	1.0	1.0	12	7	3	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	PGM_PMM_III
12	1	8.333333333333332	0.0010816306663926534	PF02881	1	77	12	1.0	8.333	1.0	0.0	0.0	8	4	0	SRP54-type protein, helical bundle domain	SRP54_N
35	3	8.571428571428571	0.0032448919991779606	PF02882	2	148	18	1.5	8.333	0.5	0.5	0.5	8	8	1	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	THF_DHG_CYH_C
25	1	4.0	0.0010816306663926534	PF02883	1	113	25	1.0	4.0	1.0	0.0	0.0	11	12	2	Adaptin C-terminal domain	Alpha_adaptinC2
6	1	16.666666666666664	0.0010816306663926534	PF02885	1	63	6	1.0	16.667	1.0	0.0	0.0	4	2	0	Glycosyl transferase family, helical bundle domain	Glycos_trans_3N
79	2	2.5316455696202533	0.0021632613327853068	PF02886	2	238	40	1.0	2.5	0.5	0.5	0.0	22	14	4	LBP / BPI / CETP family, C-terminal domain	LBP_BPI_CETP_C
29	4	13.793103448275861	0.0043265226655706136	PF02887	2	119	14	2.0	14.286	1.0	1.0	0.0	5	7	2	Pyruvate kinase, alpha/beta domain	PK_C
315	8	2.5396825396825395	0.008653045331141227	PF02889	4	497	79	2.0	2.532	1.0	1.0	0.0	32	29	18	Sec63 Brl domain	Sec63
56	3	5.357142857142857	0.0032448919991779606	PF02892	2	146	28	1.5	5.357	1.0	0.0	0.5	18	8	3	BED zinc finger	zf-BED
134	8	5.970149253731343	0.008653045331141227	PF02893	4	192	34	2.0	5.882	0.75	1.25	0.0	15	11	8	GRAM domain	GRAM
36	1	2.7777777777777777	0.0010816306663926534	PF02894	1	231	36	1.0	2.778	1.0	0.0	0.0	12	18	6	Oxidoreductase family, C-terminal alpha/beta domain	GFO_IDH_MocA_C
125	4	3.2	0.0043265226655706136	PF02897	2	384	62	2.0	3.226	0.5	1.0	0.5	20	20	22	Prolyl oligopeptidase, N-terminal beta-propeller domain	Peptidase_S9_N
46	2	4.3478260869565215	0.0021632613327853068	PF02902	1	266	46	2.0	4.348	0.0	2.0	0.0	23	14	9	Ulp1 protease family, C-terminal catalytic domain	Peptidase_C48
38	1	2.631578947368421	0.0010816306663926534	PF02906	1	291	38	1.0	2.632	1.0	0.0	0.0	18	12	8	Iron only hydrogenase large subunit, C-terminal domain	Fe_hyd_lg_C
25	2	8.0	0.0021632613327853068	PF02910	1	153	25	2.0	8.0	2.0	0.0	0.0	8	9	8	Fumarate reductase flavoprotein C-term	Succ_DH_flav_C
40	1	2.5	0.0010816306663926534	PF02913	1	274	40	1.0	2.5	0.0	0.0	1.0	15	11	14	FAD linked oxidases, C-terminal domain	FAD-oxidase_C
48	5	10.416666666666668	0.005408153331963267	PF02919	2	215	24	2.5	10.417	2.0	0.0	0.5	8	8	8	Eukaryotic DNA topoisomerase I, DNA binding fragment	Topoisom_I_N
40	3	7.5	0.0032448919991779606	PF02921	2	66	20	1.5	7.5	0.5	0.0	1.0	10	6	3	Ubiquinol cytochrome reductase transmembrane region	UCR_TM
15	1	6.666666666666667	0.0010816306663926534	PF02922	1	87	15	1.0	6.667	1.0	0.0	0.0	7	2	6	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	CBM_48
40	8	20.0	0.008653045331141227	PF02926	2	148	20	4.0	20.0	2.5	0.5	1.0	8	8	4	THUMP domain	THUMP
36	1	2.7777777777777777	0.0010816306663926534	PF02931	1	222	36	1.0	2.778	0.0	0.0	1.0	16	11	9	Neurotransmitter-gated ion-channel ligand binding domain	Neur_chan_LBD
261	8	3.065134099616858	0.008653045331141227	PF02932	7	226	37	1.14	3.081	1.0	0.0	0.14	19	13	5	Neurotransmitter-gated ion-channel transmembrane region	Neur_chan_memb
40	1	2.5	0.0010816306663926534	PF02934	1	289	40	1.0	2.5	0.0	0.0	1.0	22	11	7	GatB/GatE catalytic domain	GatB_N
39	6	15.384615384615385	0.006489783998355921	PF02936	2	138	20	3.0	15.0	2.5	0.0	0.5	8	6	6	Cytochrome c oxidase subunit IV	COX4
6	1	16.666666666666664	0.0010816306663926534	PF02937	1	70	6	1.0	16.667	1.0	0.0	0.0	2	0	4	Cytochrome c oxidase subunit VIc	COX6C
81	9	11.11111111111111	0.009734675997533882	PF02946	2	412	40	4.5	11.25	3.5	0.5	0.5	16	9	15	GTF2I-like repeat	GTF2I
8	1	12.5	0.0010816306663926534	PF02953	1	63	8	1.0	12.5	1.0	0.0	0.0	4	2	2	Tim10/DDP family zinc finger	zf-Tim10_DDP
42	1	2.380952380952381	0.0010816306663926534	PF02965	1	282	42	1.0	2.381	1.0	0.0	0.0	18	8	16	Vitamin B12 dependent methionine synthase, activation domain	Met_synt_B12
39	2	5.128205128205128	0.0021632613327853068	PF02966	2	133	20	1.0	5.0	1.0	0.0	0.0	7	6	6	Mitosis protein DIM1	DIM1
6	2	33.33333333333333	0.0021632613327853068	PF02970	1	87	6	2.0	33.333	0.0	0.0	2.0	1	1	4	Tubulin binding cofactor A	TBCA
15	1	6.666666666666667	0.0010816306663926534	PF02971	1	144	15	1.0	6.667	1.0	0.0	0.0	6	5	4	Formiminotransferase domain	FTCD
136	7	5.147058823529411	0.007571414664748575	PF02984	7	122	19	1.0	5.263	0.71	0.29	0.0	9	7	3	Cyclin, C-terminal domain	Cyclin_C
9	1	11.11111111111111	0.0010816306663926534	PF02985	1	62	9	1.0	11.111	0.0	1.0	0.0	6	2	1	HEAT repeat	HEAT
272	5	1.8382352941176472	0.005408153331963267	PF02990	3	527	91	1.67	1.835	0.0	1.33	0.33	35	25	31	Endomembrane protein 70	EMP70
11	1	9.090909090909092	0.0010816306663926534	PF02994	1	98	11	1.0	9.091	1.0	0.0	0.0	3	7	1	L1 transposable element RBD-like domain	Transposase_22
49	3	6.122448979591836	0.0032448919991779606	PF02996	3	120	16	1.0	6.25	0.33	0.33	0.33	5	7	4	Prefoldin subunit	Prefoldin
